ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin,BufferString
287,ABeren885,Boo#ks16,Arthur,Beren,209-183-6103,,1,0,
288,DMelkor949,sec)reTly20,David,Melkor,,DMelkor24@gmail.org,1,0,
289,PSharku45,vIsi)ons14,Patrick,Sharku,209-955-4496,Patrick.Sharku@mail2u.net,0,0,
290,LAragorn9,wRon#g46,Liam,Aragorn,,LAragorn0@hotmail.com,1,0,
291,JAldarion0,Secretly!88,Jordan,Aldarion,303-535-7772,,0,0,
292,JAngrod033,vis%ioNs40,John,Angrod,,JAngrod24@gmail.net,1,0,
293,GGamgee87,thrOugh%88,George,Gamgee,303-720-1373,George.Gamgee62@somemail.co.uk,0,0,
294,JThorondor854,intErest#97,Jessie,Thorondor,603-635-4644,JThorondor60@mailbox.us,0,1,
295,BThe Grey7,Comput%er28,Bailey,The Grey,,BTheGrey68@mail2u.com,1,0,
296,SMaggot6,a%sseRt44,Stephanie,Maggot,423-947-7586,SMaggot18@everymail.us,0,1,
297,NBeren27,ca)ptAin38,Nicole,Beren,907-019-5114,NBeren9@somemail.biz,0,0,
298,SAlcarin0,com^puteR76,Sage,Alcarin,262-216-6784,Sage.Alcarin@yahoo.com,0,1,
299,EStormcrow2,i$slanD13,Elizabeth,Stormcrow,210-075-5246,EStormcrow81@bizmail.org,1,1,
300,AElladan2,lIbr$ary14,Amanda,Elladan,304-695-2836,Amanda.Elladan29@somemail.com,1,0,
301,WIsildur921,worD(s18,Wendy,Isildur,212-833-0757,WIsildur@yahoo.com,1,0,
302,DMiriel985,dem^andeD98,David,Miriel,339-731-2297,DMiriel@yahoo.net,1,0,
303,NSackville3,vi#sIons12,Noah,Sackville,,NSackville26@somemail.net,0,0,
304,MAngrod723,vi^sionS07,Maria,Angrod,,MAngrod42@yahoo.biz,1,1,
305,GHamfast4,peO@ple99,Grace,Hamfast,212-939-5510,,1,1,
306,MEarendil03,peo^plE19,Mackenzie,Earendil,240-694-9364,,1,0,
307,HNienna44,compuTer!64,Henry,Nienna,,Henry.Nienna73@bizmail.com,0,0,
308,KHalbarad662,t!ryIng04,Kate,Halbarad,907-138-4288,KHalbarad30@mail2u.us,0,0,
309,LFeanor3,librAry#40,Laura,Feanor,480-975-9108,,1,0,
310,FElrond32,islAnd#73,Freya,Elrond,307-567-4203,FElrond@mail2u.co.uk,0,0,
311,AIlluvatar619,libra!Ry65,Anthony,Illuvatar,205-178-6005,AIlluvatar95@mail2u.co.uk,0,0,
312,GOakenshield0,Vis#ions96,Gerald,Oakenshield,210-205-6275,GOakenshield15@mailbox.co.uk,0,1,
313,TIngwe639,numB#ers28,Tiffany,Ingwe,859-627-3289,,1,1,
314,CFeanor24,si$dEkick93,Clarissa,Feanor,423-537-8346,CFeanor@mail2u.com,1,0,
315,RElendil895,ent!Er94,Ralph,Elendil,212-640-5167,,0,1,
316,AIlluvatar097,mag@netIc30,Adrianna,Illuvatar,239-320-0631,AIlluvatar12@hotmail.us,0,1,
317,HPollando906,thr@ougH84,Henry,Pollando,,,1,0,
318,AHurin72,Whi^le58,Amber,Hurin,,AHurin@mail2u.com,0,1,
319,KIngwe6,wickEt$05,Karl,Ingwe,208-073-7900,KIngwe59@hotmail.us,1,0,
320,AGamgee310,w%ordS23,Andrew,Gamgee,231-730-7942,AGamgee1@mailbox.com,1,1,
321,HAragorn181,wRi#te11,Heather,Aragorn,,Heather.Aragorn@mailbox.org,0,1,
322,KGoldberry662,li$gHt38,Kelly,Goldberry,701-255-4566,Kelly.Goldberry14@gmail.us,0,0,
323,ABeregond8,throUg$h06,Andrew,Beregond,,ABeregond87@mailbox.net,0,1,
324,SThe Grey22,cap*taIn52,Scarlet,The Grey,605-225-3991,Scarlet.TheGrey14@bizmail.co.uk,1,0,
325,OGil-Galad724,w$hiLe72,Ophelia,Gil-Galad,458-920-5026,OGil-Galad8@everymail.org,0,1,
326,RThorondor386,liBrary#31,Rachel,Thorondor,228-024-4090,RThorondor@yahoo.org,0,1,
327,NArwen74,compUte!r11,Noah,Arwen,303-857-6444,NArwen@bizmail.org,0,0,
328,BStormcrow7,visi)onS03,Benjamin,Stormcrow,212-496-2242,,1,1,
329,AEru4,caPtain@03,Amanda,Eru,,AEru96@hotmail.net,0,0,
330,OYavanna40,endin^G14,Oliver,Yavanna,,OYavanna52@mailbox.net,1,1,
331,HErkenbrand4,sec(reTly31,Hope,Erkenbrand,208-120-5186,HErkenbrand@gmail.com,0,0,
332,SImrahil758,int@Erest48,Scott,Imrahil,702-761-7329,,1,0,
333,DShagrat91,buil)D43,Delilah,Shagrat,205-670-0077,,1,1,
334,ATurin899,Throw)01,Alyssa,Turin,,ATurin@bizmail.co.uk,0,0,
335,RButterbur2,secreTly#89,Russell,Butterbur,480-680-2955,,1,0,
336,KUlmo991,secretl$Y94,Kathy,Ulmo,,KUlmo28@bizmail.co.uk,1,0,
337,VErestor845,computE#r78,Valerie,Erestor,,,1,1,
338,MHuan9,mOve)d53,Miranda,Huan,803-768-0591,MHuan41@yahoo.co.uk,0,1,
339,EMelian727,se^cretLy53,Elizabeth,Melian,339-118-2073,Elizabeth.Melian79@bizmail.co.uk,0,0,
340,IFili0,as%keD14,Ivy,Fili,,Ivy.Fili@gmail.org,1,1,
341,DPalantir4,is!laNd54,Douglas,Palantir,423-772-3701,DPalantir5@mailbox.com,1,0,
342,NBracegirdle49,a*sseRt13,Nathan,Bracegirdle,,NBracegirdle@bizmail.com,0,1,
343,KGorbag452,cA*ptain06,Kevin,Gorbag,423-643-8377,KGorbag@somemail.co.uk,1,0,
344,JBolger1,Computer%28,Jenny,Bolger,304-994-2840,Jenny.Bolger@hotmail.net,1,0,
345,SBalin68,liBrary@47,Steven,Balin,314-458-1144,SBalin69@everymail.biz,0,1,
346,GGaladriel715,wiCke^t82,Gloria,Galadriel,701-763-8699,,1,1,
347,LThranduil5,v)isIons80,Lawrence,Thranduil,218-919-1419,Lawrence.Thranduil45@mail2u.us,1,1,
348,NTook17,secret)Ly53,Nathan,Took,458-831-6697,,0,0,
349,MGildor677,compuT(er44,Marilyn,Gildor,479-910-0030,MGildor@yahoo.biz,1,0,
350,JQuickbeam9,sHoul@d33,Joan,Quickbeam,229-281-0419,Joan.Quickbeam20@everymail.co.uk,1,0,
351,PGloin00,sec%Retly49,Patrick,Gloin,907-172-8745,PGloin41@mail2u.co.uk,0,0,
352,JFerny71,al(waYs91,Jack,Ferny,479-264-3840,,0,0,
353,EWormtongue6,v%isiOns94,Ellen,Wormtongue,206-742-7963,EWormtongue@mail2u.org,0,1,
354,NThe Grey70,w!inDow59,Natalie,The Grey,,NTheGrey@somemail.us,0,0,
355,ABeren2,Libra$ry74,Alice,Beren,219-856-2686,,0,0,
356,KAldarion5,sHo(uld82,Katie,Aldarion,339-661-5740,KAldarion@bizmail.us,0,0,
357,BNimloth098,piqUe$33,Bruce,Nimloth,201-282-5941,BNimloth24@gmail.co.uk,0,0,
358,KStormcrow69,computEr#90,Karl,Stormcrow,401-923-4106,KStormcrow@mail2u.org,0,1,
359,EAncalagon408,seCret(ly52,Eileen,Ancalagon,205-458-8185,EAncalagon72@mail2u.us,0,0,
360,VEru7,bangin^G67,Vincent,Eru,605-009-6962,VEru8@hotmail.org,0,0,
361,DFerny63,th)rouGh03,Daniel,Ferny,,DFerny@mail2u.com,0,1,
362,LAmrod75,wroN@g00,Lori,Amrod,304-165-5647,,0,1,
363,CMiriel86,baD$ly90,Catherine,Miriel,,,0,0,
364,LNienna2,lIbra)ry04,Leah,Nienna,339-160-5874,LNienna40@yahoo.net,1,0,
365,BIlluvatar882,seCre#tly55,Barbara,Illuvatar,406-206-4371,Barbara.Illuvatar28@somemail.org,0,1,
366,JFingolfin51,Through^35,Janet,Fingolfin,319-750-8264,JFingolfin35@everymail.biz,1,1,
367,LAlatar140,mOnster%91,Larry,Alatar,907-427-5537,LAlatar22@everymail.us,0,1,
368,MPalantir669,secRet@ly19,Michelle,Palantir,215-266-0901,,1,0,
369,BGloin306,mov(eD29,Barbara,Gloin,,,1,0,
370,WBolger94,l(ighT98,Wayne,Bolger,210-886-3592,WBolger10@somemail.us,0,1,
371,BElrohir561,a%Ssert69,Benjamin,Elrohir,,,0,0,
372,CFelagund5,visIo*ns15,Carolina,Felagund,319-703-5824,CFelagund96@mailbox.org,0,0,
373,BBombadil3,is%laNd30,Brian,Bombadil,702-589-4726,BBombadil76@hotmail.us,0,1,
374,JBeregond40,h)Andled96,Joe,Beregond,406-568-2347,JBeregond70@mailbox.us,0,1,
375,JNazgul9,libRa#ry42,Jose,Nazgul,701-528-4370,Jose.Nazgul@hotmail.biz,1,0,
376,VLegolas31,vis*ionS35,Vanessa,Legolas,,VLegolas@somemail.org,0,0,
377,LFinwe51,l%iGht70,Larissa,Finwe,302-647-1950,,0,0,
378,MStormcrow9,libra%Ry47,Marishka,Stormcrow,406-666-8964,MStormcrow62@yahoo.org,1,0,
379,CSmeagol1,haTch*32,Christian,Smeagol,339-247-1601,Christian.Smeagol83@yahoo.net,0,1,
380,RBombadil1,deM%anded19,Ronald,Bombadil,212-153-3716,,1,1,
381,DNazgul2,wIndow^76,Daniel,Nazgul,803-803-3676,DNazgul60@bizmail.net,0,0,
382,RStormcrow21,cap@Tain28,Rachel,Stormcrow,206-781-8871,,1,1,
383,AMiriel384,visI(ons90,Audrey,Miriel,308-178-5209,Audrey.Miriel79@yahoo.biz,1,1,
384,JElladan03,wIcke(t03,Jade,Elladan,,JElladan68@mailbox.us,1,1,
385,AStormcrow1,li*bRary46,Anthony,Stormcrow,225-360-1443,Anthony.Stormcrow13@bizmail.org,0,0,
386,KWormtongue40,a^sKed74,Karen,Wormtongue,,KWormtongue35@mail2u.us,1,0,
387,EBregolas4,moNste%r16,Erin,Bregolas,,EBregolas50@mail2u.biz,1,1,
388,DElros837,wheRe(40,Dale,Elros,240-930-2831,,0,1,
389,EGimli24,liBrary)76,Emily,Gimli,319-629-1729,EGimli41@mailbox.co.uk,0,1,
390,FEowyn790,a#bouT82,Freya,Eowyn,,,1,0,
391,LTurin3,wOrd^s77,Lara,Turin,209-448-8398,LTurin84@mail2u.org,1,0,
392,ADurin1,cOmpu#ter47,Angie,Durin,307-368-1792,ADurin@everymail.com,0,0,
393,JFinarfin9,visIon#s46,Jewel,Finarfin,,Jewel.Finarfin0@gmail.com,1,0,
394,RTelchar8,inter^esT78,Rose,Telchar,203-214-4607,RTelchar43@somemail.org,0,1,
395,JBombur8,cAptain@34,Jenny,Bombur,218-488-5714,,1,0,
396,BHuan282,sEcretl*y27,Betty,Huan,304-370-6623,,1,0,
397,LAldarion21,coMpu^ter14,Lori,Aldarion,252-750-4451,LAldarion14@bizmail.co.uk,0,0,
398,JQuickbeam35,eNdin*g75,Jose,Quickbeam,319-689-6938,,1,1,
399,HThingol29,vi@Sions72,Haley,Thingol,307-665-6323,HThingol@yahoo.com,0,1,
400,KFinarfin74,pI!que02,Kathryn,Finarfin,,KFinarfin20@hotmail.com,0,0,
401,ANesa19,l#ibraRy15,Averie,Nesa,385-697-8466,,1,1,
402,ABeren00,baDl)y32,Alyssa,Beren,,ABeren77@yahoo.org,1,1,
403,AAlatar067,comput@Er68,Audrey,Alatar,808-543-7606,AAlatar@bizmail.com,1,1,
404,KMablung85,vis@ionS92,Kimberly,Mablung,225-095-2262,KMablung44@everymail.org,0,0,
405,JNesa9,Visions@79,Joy,Nesa,480-823-0346,Joy.Nesa42@yahoo.com,1,0,
406,CTheoden86,asser*T63,Carol,Theoden,603-375-7338,,1,1,
407,COrodreth717,isLa(nd65,Crystal,Orodreth,302-357-7665,COrodreth45@yahoo.com,0,1,
408,SMaggot96,lib$rarY80,Savannah,Maggot,,Savannah.Maggot17@somemail.biz,0,0,
409,CMelian43,asse^Rt76,Christina,Melian,231-118-8071,,0,1,
410,GElwing3,iSlan(d93,Gregory,Elwing,907-585-0986,GElwing83@everymail.com,1,1,
411,RFili496,mOnste!r32,Ruth,Fili,303-995-3897,RFili49@everymail.org,1,0,
412,TCurufin3,abo$uT57,Tiffany,Curufin,,,1,1,
413,CTuor2,aSs@ert71,Cynthia,Tuor,605-082-8977,,0,1,
414,NGollum23,Sh$ould81,Nancy,Gollum,,NGollum99@mailbox.biz,1,1,
415,AProudfoot336,int@eresT69,Alicia,Proudfoot,207-575-4446,,0,1,
416,BTurin9,assE)rt82,Bethany,Turin,802-382-3412,BTurin8@mailbox.org,0,1,
417,JSackville943,W#indow90,Judith,Sackville,,,1,1,
418,EAngrod71,mons^Ter55,Evie,Angrod,201-363-6980,EAngrod30@everymail.biz,1,1,
419,CGil-Galad6,shoUld^10,Carol,Gil-Galad,,Carol.Gil-Galad20@mailbox.com,0,1,
420,JLegolas6,t(Hrow10,Jacqueline,Legolas,,Jacqueline.Legolas@yahoo.biz,0,0,
421,TGimli3,wor(Ld77,Trinity,Gimli,229-379-7550,TGimli97@everymail.co.uk,0,0,
422,JTulkas276,wO#rld69,James,Tulkas,,JTulkas@bizmail.org,0,0,
423,AErestor6,liBra@ry39,Amanda,Erestor,808-003-2734,AErestor6@hotmail.co.uk,1,0,
424,CEcthelion298,s!ideKick17,Clarence,Ecthelion,803-366-1705,,1,0,
425,CBifur30,pEople)66,Clarence,Bifur,,CBifur@everymail.biz,1,0,
426,SIlluvatar865,asseR)t92,Sarah,Illuvatar,505-170-2571,SIlluvatar@bizmail.org,1,0,
427,JAmrod436,coMputer*84,Jacob,Amrod,,JAmrod23@hotmail.biz,0,1,
428,JCurufin896,ligh%T82,Jamie,Curufin,701-723-7959,JCurufin74@hotmail.us,1,1,
429,MHuan23,secretlY%15,Mackenzie,Huan,505-420-5714,MHuan91@bizmail.co.uk,0,0,
430,DImrahil9,sHoul#d21,Dianna,Imrahil,,DImrahil55@mailbox.net,1,1,
431,HGaladriel4,A!bout66,Heidi,Galadriel,210-244-0389,,1,1,
432,SErkenbrand09,visiO)ns19,Susan,Erkenbrand,203-636-5480,SErkenbrand53@mail2u.org,1,0,
433,ABrandybuck93,vi$sioNs15,Alicia,Brandybuck,303-331-6367,,1,1,
434,JShagrat5,w!roNg95,Joshua,Shagrat,808-332-0914,,0,0,
435,NTheoden8,numb!erS01,Nicole,Theoden,,NTheoden1@mail2u.us,0,1,
436,KMaedhros1,sEcretly)41,Karen,Maedhros,,KMaedhros@everymail.co.uk,1,0,
437,KValaquenta196,li%braRy17,Kyle,Valaquenta,276-722-8940,KValaquenta5@hotmail.org,1,1,
438,TFinrod3,rescu%E54,Terry,Finrod,206-711-3982,Terry.Finrod@bizmail.co.uk,0,1,
439,KDori98,secreTly*45,Kate,Dori,207-563-4221,KDori@bizmail.co.uk,0,1,
440,LFaramir597,W^rong32,Linda,Faramir,385-771-0599,,1,0,
441,JErestor292,lib%Rary27,Jackson,Erestor,208-690-0746,JErestor@mailbox.com,1,0,
442,VDurin8,endi(Ng46,Victoria,Durin,252-171-8798,VDurin@somemail.com,0,0,
443,JDeagol68,Sh)ould81,Janet,Deagol,210-527-0412,JDeagol64@mailbox.net,0,1,
444,ALuthien9,liBr*ary13,Abby,Luthien,219-476-6488,ALuthien88@mailbox.biz,0,1,
445,FIdril25,comp@uTer81,Freya,Idril,907-571-6734,FIdril57@everymail.co.uk,1,0,
446,KBaggins15,lIgh$t01,Karen,Baggins,480-297-0019,Karen.Baggins81@somemail.com,0,1,
447,REcthelion5,secrEtl%y59,Rachel,Ecthelion,701-703-0022,REcthelion40@bizmail.com,0,0,
448,BSandyman763,iSland$74,Benjamin,Sandyman,231-214-8109,,1,0,
449,SSackville289,rabb!It90,Susan,Sackville,,SSackville8@everymail.us,1,1,
450,ALegolas800,visio$nS72,Aileen,Legolas,,ALegolas93@hotmail.net,0,1,
451,RGothmog5,res)cUe48,Rebecca,Gothmog,,RGothmog81@yahoo.net,1,0,
452,KErkenbrand77,hatC%h13,Kelly,Erkenbrand,205-154-2728,,1,1,
453,BBifur4,tHrough^46,Billy,Bifur,701-728-2597,BBifur@bizmail.co.uk,1,0,
454,AElentari054,Secre(tly14,Alicia,Elentari,505-878-5297,AElentari16@mail2u.biz,1,1,
455,MNesa947,vis%Ions53,Marishka,Nesa,225-047-7977,MNesa@somemail.co.uk,1,1,
456,DElrohir6,rEscue^05,Debra,Elrohir,217-293-0128,DElrohir@gmail.co.uk,0,0,
457,TGimli6,sId$ekick57,Toki,Gimli,401-952-3890,TGimli@everymail.co.uk,1,1,
458,JStormcrow262,wick^eT21,Jason,Stormcrow,339-548-6777,JStormcrow74@mail2u.org,0,1,
459,RSharku8,windoW!35,Rachel,Sharku,307-038-2358,RSharku39@mailbox.net,0,0,
460,FSandyman81,Ente)r93,Frances,Sandyman,505-453-4754,,1,0,
461,KUlmo6,Wait^ed35,Karen,Ulmo,,KUlmo34@mailbox.us,1,1,
462,GNimrodel61,libra%rY99,Grace,Nimrodel,701-845-8549,,0,0,
463,TTulkas8,aSse#rt57,Terry,Tulkas,702-135-5193,TTulkas59@mailbox.com,0,1,
464,SGrahame399,lIbr^ary29,Scarlet,Grahame,479-668-4325,,0,0,
465,YTreebeard06,endIn$g42,Yvette,Treebeard,702-145-0508,,0,0,
466,VKhamul3,s%houlD03,Valerie,Khamul,406-361-9999,,0,1,
467,CErkenbrand967,Should#91,Claudia,Erkenbrand,215-537-8737,Claudia.Erkenbrand91@everymail.org,0,0,
468,KMorgoth820,trYi@ng64,Karen,Morgoth,,KMorgoth@everymail.co.uk,1,1,
469,VWillow749,secr%etLy20,Veronica,Willow,203-601-3003,VWillow57@mail2u.org,0,0,
470,LKhamul0,b#ooKs75,Lida,Khamul,262-011-5221,LKhamul79@mail2u.com,1,0,
471,NYavanna52,ligHt)00,Nadine,Yavanna,217-498-6457,Nadine.Yavanna63@somemail.net,1,1,
472,SGaladriel2,ba^Nging95,Sierra,Galadriel,,SGaladriel18@everymail.com,0,1,
473,JDwalin521,wickE@t75,Jenny,Dwalin,319-190-3111,,1,1,
474,LVarda5,viS$ions06,Liam,Varda,225-649-8071,LVarda64@everymail.net,0,0,
475,LLurtz6,shouL)d88,Leah,Lurtz,209-452-6125,Leah.Lurtz20@gmail.biz,0,1,
476,AElentari1,bui^lD36,Audrey,Elentari,229-533-2928,AElentari91@bizmail.net,1,1,
477,ANimrodel288,L^ight06,Arthur,Nimrodel,458-385-5791,ANimrodel@somemail.us,1,1,
478,KMaggot59,se!cRetly64,Kyle,Maggot,505-530-3986,KMaggot@gmail.co.uk,0,0,
479,LGorbag4,tRy$ing80,Lilly,Gorbag,201-820-9519,LGorbag26@yahoo.org,1,0,
480,MOrome826,magneT^ic60,Melissa,Orome,505-802-3742,,1,0,
481,JGaladriel622,sec@retLy10,Jewel,Galadriel,304-000-8556,JGaladriel71@mailbox.com,0,0,
482,MBombur100,numBers)11,Melinda,Bombur,217-256-3575,MBombur7@yahoo.us,1,1,
483,QGaladriel7,m^Onster87,Quinn,Galadriel,423-613-9992,QGaladriel34@yahoo.biz,0,0,
484,AProudfoot3,piqUe$07,Adrianna,Proudfoot,252-182-3627,AProudfoot43@hotmail.biz,1,0,
485,JCirdan5,sh#oUld62,Jane,Cirdan,219-182-7033,JCirdan87@mailbox.net,1,0,
486,SKili899,tryiNg%53,Sydney,Kili,,SKili68@everymail.us,1,0,
487,ACotton5,C%omputer81,Alan,Cotton,228-606-8927,ACotton53@gmail.co.uk,0,0,
488,RFeanor830,moNster)22,Raymond,Feanor,,RFeanor60@mailbox.biz,1,1,
489,NKili5,thro%ugH27,Niki,Kili,480-214-3233,NKili4@mail2u.net,0,0,
490,KThranduil509,tr(yinG86,Karl,Thranduil,513-029-1461,KThranduil34@mailbox.com,0,1,
491,YGorbag367,a)bOut72,Yvette,Gorbag,603-643-2169,YGorbag9@mailbox.biz,1,1,
492,KIngwe73,visio*Ns87,Karl,Ingwe,,KIngwe@mailbox.com,1,1,
493,VMelian923,en*tEr76,Valerie,Melian,,VMelian43@yahoo.org,0,1,
494,DBifur002,li#brarY61,Debra,Bifur,205-948-7229,DBifur@somemail.net,1,0,
495,EElrohir891,w@aitEd67,Eleanor,Elrohir,239-492-7477,EElrohir@hotmail.com,0,0,
496,CWillow277,seCr^etly91,Christopher,Willow,229-672-6429,CWillow@everymail.us,0,0,
497,CSandyman51,In$terest61,Camilla,Sandyman,228-299-5712,,1,1,
498,MNesa0,visioNs)27,Mitch,Nesa,701-565-7623,Mitch.Nesa42@gmail.us,0,1,
499,AShelob832,whe!Re24,Adrianna,Shelob,228-690-9490,AShelob42@bizmail.us,1,0,
500,JWormtongue62,cOmp@uter39,John,Wormtongue,,,0,1,
501,VFinarfin033,she#Pherd40,Veronica,Finarfin,,Veronica.Finarfin@bizmail.net,0,1,
502,PBofur54,Library!97,Patrick,Bofur,252-511-3173,PBofur39@mailbox.com,1,0,
503,RIlluvatar94,lib*raRy24,Raven,Illuvatar,303-332-9236,,1,0,
504,JBregolas9,w)icKet15,Judith,Bregolas,808-745-0456,JBregolas49@hotmail.com,0,1,
505,PEru790,whI*te38,Patrick,Eru,210-943-2314,PEru@bizmail.biz,1,0,
506,ANienna443,lighT)23,Angie,Nienna,303-288-4328,,1,1,
507,ELurtz651,vis*iOns66,Eugene,Lurtz,,,0,0,
508,ZBofur82,as^Sert11,Zelda,Bofur,319-082-0981,ZBofur68@somemail.co.uk,1,1,
509,ASackville131,Sho#uld31,Arthur,Sackville,513-429-3125,ASackville2@mailbox.com,0,1,
510,HGil-Galad016,secretlY%12,Henry,Gil-Galad,229-140-2745,HGil-Galad65@somemail.biz,1,0,
511,JAragorn839,libRa)ry69,Joseph,Aragorn,406-733-9478,JAragorn47@mailbox.co.uk,1,0,
512,JKing30,computE#r66,Jack,King,217-381-6695,,0,0,
513,LPharazon3,lIght%14,Lydia,Pharazon,316-752-6148,LPharazon@yahoo.co.uk,1,1,
514,JFelagund4,throug*H95,Jessica,Felagund,276-529-5925,Jessica.Felagund@hotmail.com,1,0,
515,KSulimo5,aB(out79,Kelly,Sulimo,218-509-8140,,0,1,
516,GFerny45,compu^Ter23,Gabriel,Ferny,225-633-2870,GFerny26@somemail.biz,1,0,
517,DOrodreth79,vIs!ions03,Douglas,Orodreth,,Douglas.Orodreth91@everymail.org,1,1,
518,CEowyn99,v(isIons82,Crystal,Eowyn,907-063-5709,CEowyn@somemail.co.uk,1,0,
519,RBofur5,si$dekicK42,Ronald,Bofur,,Ronald.Bofur7@everymail.biz,1,0,
520,JErkenbrand055,shepher)D95,Juliet,Erkenbrand,803-515-2700,,0,0,
521,CGoldberry90,Try)ing08,Cynthia,Goldberry,307-737-7769,,0,0,
522,RTheoden006,ab)ouT68,Roger,Theoden,505-562-0039,,0,1,
523,AHuan2,w%inDow08,Arthur,Huan,701-770-8635,AHuan31@everymail.us,0,0,
524,JKing66,worD$s67,Juan,King,209-377-1398,JKing21@hotmail.co.uk,0,0,
525,JSauron8,magnet)Ic10,Jeremy,Sauron,276-182-1576,JSauron74@yahoo.co.uk,1,1,
526,ASackville638,rEscu^e89,Arthur,Sackville,319-904-0432,ASackville49@bizmail.biz,0,1,
527,JEcthelion42,thrO$ugh23,Joe,Ecthelion,302-005-9295,,1,1,
528,AMandos0,resc@Ue14,Alice,Mandos,302-156-1224,AMandos71@everymail.net,1,0,
529,SBaggins323,secr%etLy28,Sasha,Baggins,513-019-9860,SBaggins@hotmail.biz,1,0,
530,EMelian92,in^Terest21,Erika,Melian,,EMelian@bizmail.us,1,1,
531,KMelian3,asseR(t60,Karl,Melian,229-309-3587,,0,0,
532,KFinwe76,cOmputer!85,Katie,Finwe,208-271-2943,KFinwe60@hotmail.net,1,1,
533,IFingolfin91,s*houLd52,Isaiah,Fingolfin,217-910-9526,,1,0,
534,RMorgoth50,secr@etLy34,Ruth,Morgoth,240-090-8621,,0,1,
535,CElendil180,thrOw*35,Catherine,Elendil,406-163-6426,CElendil36@everymail.co.uk,0,1,
536,SShagrat2,throUgh)30,Shirley,Shagrat,240-777-8588,Shirley.Shagrat8@bizmail.co.uk,0,0,
537,ALegolas9,numb(Ers65,Audrey,Legolas,479-600-5911,ALegolas44@yahoo.net,0,0,
538,KManwe01,ca)ptaIn37,Kathleen,Manwe,319-455-1378,,0,1,
539,VSauruman812,libRary*08,Veronica,Sauruman,240-463-6030,VSauruman@mail2u.com,0,1,
540,NNimrodel68,Aske@d29,Nicholas,Nimrodel,,Nicholas.Nimrodel@yahoo.co.uk,1,0,
541,SElendil132,m!Oved18,Sydney,Elendil,276-027-9186,SElendil14@yahoo.org,1,0,
542,MFelagund790,cOmpute#r50,Michael,Felagund,203-917-4745,MFelagund48@somemail.biz,1,1,
543,LPalantir10,sm^Oke23,Louis,Palantir,513-773-3357,Louis.Palantir66@somemail.net,0,1,
544,AGlorfindel4,libr^Ary73,Abigail,Glorfindel,208-754-3132,AGlorfindel36@everymail.com,0,0,
545,MNimloth45,g(hOst98,Mark,Nimloth,228-376-8789,MNimloth60@mailbox.net,1,1,
546,ABrandybuck986,Wr@ong50,Adrianna,Brandybuck,458-227-6764,ABrandybuck55@gmail.org,1,0,
547,LLuthien6,secRetly$96,Lara,Luthien,405-684-7096,LLuthien@mail2u.net,0,1,
548,BFinrod910,as$serT48,Benjamin,Finrod,808-914-9788,BFinrod82@gmail.biz,0,0,
549,IFingolfin173,secre%tLy92,Isaiah,Fingolfin,,IFingolfin@everymail.net,1,0,
550,KSackville63,sEc%retly87,Kai,Sackville,,KSackville96@mail2u.com,1,1,
551,DBarahir448,libRa^ry88,Danica,Barahir,859-045-7616,,0,1,
552,KProudfoot756,Tree!s97,Kylie,Proudfoot,,KProudfoot34@bizmail.biz,0,1,
553,LAlcarin79,comput%Er95,Liam,Alcarin,,LAlcarin7@hotmail.biz,0,1,
554,SPollando40,ca)veS78,Scarlet,Pollando,307-822-5472,Scarlet.Pollando47@somemail.org,0,0,
555,JDenethor7,wi$nDow53,Joyce,Denethor,,JDenethor5@gmail.us,1,1,
556,JAmrod98,lib)rAry80,Jasmine,Amrod,702-199-6608,JAmrod@hotmail.org,0,0,
557,JNesa556,l)iBrary14,Joshua,Nesa,,,0,0,
558,BEcthelion6,mOv(ed20,Bryant,Ecthelion,,Bryant.Ecthelion95@mailbox.us,0,0,
559,HMablung32,secretlY@74,Harold,Mablung,,HMablung40@bizmail.us,0,0,
560,AIlluvatar8,v@isIons20,Austin,Illuvatar,215-808-0695,AIlluvatar82@mailbox.co.uk,0,1,
561,IDwalin0,secre@tLy60,Iris,Dwalin,803-615-4652,,0,0,
562,SSulimo4,Sidekick)81,Sean,Sulimo,,SSulimo36@everymail.com,1,1,
563,IHurin956,susp*enSe83,Isabell,Hurin,,IHurin87@bizmail.co.uk,1,0,
564,GMaedhros709,s%Ecretly38,Grace,Maedhros,212-826-5722,Grace.Maedhros@bizmail.net,0,1,
565,AGollum52,rEs#cue85,Albert,Gollum,215-488-2670,AGollum65@hotmail.org,1,1,
566,EFerny60,asS!ert54,Elijah,Ferny,276-159-2094,,1,0,
567,OFerny3,w!Hite52,Ophelia,Ferny,,,0,0,
568,LSauron5,iN!terest61,Linda,Sauron,513-443-2930,LSauron30@bizmail.us,1,1,
569,MYavanna3,vis(Ions49,Matthew,Yavanna,314-657-6311,Matthew.Yavanna18@mail2u.biz,0,0,
570,HBarahir190,R$abbit47,Hanna,Barahir,316-349-3821,Hanna.Barahir@somemail.co.uk,0,1,
571,LBrandybuck91,secreTl!y93,Lucas,Brandybuck,,,1,0,
572,SDeagol55,libra@rY01,Sara,Deagol,,SDeagol57@mail2u.us,0,0,
573,GArwen211,Dreams)07,Gabriella,Arwen,239-181-5023,,1,0,
574,ALegolas183,th#rougH29,Alexa,Legolas,859-315-5159,ALegolas67@yahoo.biz,0,1,
