ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin,BufferString
282,AElladan3,w*inDow58,Alice,Elladan,,AElladan65@mail2u.net,1,0,
283,HBeregond118,Pr(obably38,Haley,Beregond,803-255-2786,,1,1,
284,JCirdan8,win#Dow84,Judy,Cirdan,,JCirdan99@bizmail.net,0,1,
285,VBeregond6,Vision#s70,Valerie,Beregond,385-103-8855,Valerie.Beregond1@yahoo.biz,0,1,
286,CKing49,sec%reTly20,Christopher,King,276-721-7839,CKing24@bizmail.co.uk,0,1,
287,PSharku4,m(oNster51,Patrick,Sharku,,,0,0,
288,THurin79,Wron)g46,Teresa,Hurin,339-919-9090,THurin@mail2u.us,0,1,
289,JAldarion009,ra#bBit33,Jordan,Aldarion,262-535-7772,JAldarion@everymail.org,0,1,
290,MThranduil3,vis!ioNs40,Maria,Thranduil,,MThranduil@mail2u.net,0,0,
291,GGamgee8,librarY)78,George,Gamgee,480-720-1373,,0,1,
292,TUngoliant48,bAd%ly24,Tara,Ungoliant,210-363-5464,,0,1,
293,CCeleborn737,comPu(ter28,Crystal,Celeborn,229-495-1642,CCeleborn@bizmail.org,0,0,
294,SMaggot63,thro(W46,Stephanie,Maggot,240-947-7586,SMaggot18@gmail.biz,1,0,
295,LGrahame7,captA*in38,Lauren,Grahame,319-195-1142,LGrahame87@yahoo.us,0,0,
296,SAlcarin02,lI!brary67,Sage,Alcarin,239-216-6784,SAlcarin84@everymail.co.uk,0,0,
297,AGimli27,libra*rY63,Alexis,Gimli,,,1,0,
298,GSandyman5,Piq*ue95,Gloria,Sandyman,,GSandyman45@somemail.net,1,1,
299,VMelian149,numBers*40,Victoria,Melian,802-307-5792,VMelian@somemail.net,1,1,
300,ZShadowfax55,ra$bbiT83,Zachary,Shadowfax,308-122-9798,ZShadowfax55@yahoo.biz,0,0,
301,SBombur8,capta*iN28,Sean,Bombur,385-341-1363,SBombur70@everymail.net,0,1,
302,JBaggins23,vi@sioNs07,Jaime,Baggins,212-257-3347,,1,1,
303,GHamfast49,captA)in92,Grace,Hamfast,240-939-5510,GHamfast65@somemail.co.uk,0,0,
304,WErestor3,Peop(le19,Willie,Erestor,,,1,1,
305,HNienna4,spee*D06,Henry,Nienna,252-803-5962,,1,0,
306,QLurtz86,vi*Sions60,Quinn,Lurtz,307-513-8428,QLurtz49@yahoo.co.uk,1,1,
307,GSharku0,Write!61,Gerald,Sharku,206-469-7591,GSharku@hotmail.us,0,0,
308,GUlmo03,cOmput(er03,George,Ulmo,201-295-6742,,1,0,
309,MOrome0,monste)R19,Marishka,Orome,458-441-7860,MOrome83@everymail.us,1,0,
310,MManwe62,Se$cretly00,Matthew,Manwe,239-949-6205,MManwe39@hotmail.us,1,0,
311,BGorbag3,cApt!ain96,Benjamin,Gorbag,262-669-9627,,1,0,
312,PNesa378,n*umberS62,Paul,Nesa,385-282-8165,,0,1,
313,AFinwe051,secretL%y89,Ashley,Finwe,859-327-4064,AFinwe96@mailbox.us,1,0,
314,TGlorfindel006,en!tEr09,Thomas,Glorfindel,205-451-6632,TGlorfindel24@everymail.biz,0,0,
315,KMablung55,mo%nSter09,Katie,Mablung,209-002-3088,KMablung@bizmail.co.uk,1,0,
316,VWillow109,comP)uter57,Vincent,Willow,304-844-7366,VWillow7@hotmail.biz,1,0,
317,EMithrandir379,sh@oulD69,Eileen,Mithrandir,,EMithrandir46@yahoo.org,0,1,
318,MGorbag942,thR@ough01,Mary,Gorbag,,MGorbag81@mail2u.org,0,0,
319,KTook641,aBout^16,Karen,Took,,KTook@bizmail.net,0,0,
320,FFelagund56,pRobab(ly62,Frank,Felagund,,FFelagund@hotmail.org,1,1,
321,KCirdan644,secrE(tly17,Karen,Cirdan,,,0,1,
322,JFelagund9,A%ssert28,Jonathan,Felagund,,Jonathan.Felagund@gmail.co.uk,0,1,
323,LFaramir0,cAptain)72,Lida,Faramir,,LFaramir91@hotmail.co.uk,0,1,
324,EMaedhros440,Thro(w38,Emma,Maedhros,240-203-3302,Emma.Maedhros@yahoo.net,0,1,
325,NThe Grey76,enDing@47,Nancy,The Grey,203-147-8285,NTheGrey66@somemail.us,0,1,
326,SGloin2,wor!dS27,Sylvia,Gloin,,SGloin@mail2u.co.uk,1,1,
327,CBombadil240,caPtain%77,Cynthia,Bombadil,423-136-9040,CBombadil87@yahoo.net,0,0,
328,EArwen644,s(Hould61,Erika,Arwen,,EArwen35@everymail.us,0,1,
329,DWillow64,se*cRetly31,Donna,Willow,228-512-0518,DWillow@mail2u.org,0,1,
330,SImrahil7,visio#nS92,Scott,Imrahil,808-761-7329,SImrahil30@mailbox.us,1,1,
331,SBarahir779,vIs^ions74,Sharon,Barahir,205-486-7000,Sharon.Barahir28@somemail.biz,0,1,
332,OBeregond0,a^ssErt97,Oliver,Beregond,262-928-6421,OBeregond@everymail.biz,0,0,
333,SOrome9,s@Peed24,Savannah,Orome,219-956-6802,,1,0,
334,RWillow33,magnEt(ic91,Raymond,Willow,316-710-4608,RWillow35@gmail.us,1,0,
335,JAmrod1,Vision$s48,Jamie,Amrod,,JAmrod52@mailbox.co.uk,1,0,
336,ENazgul68,worDs$91,Erik,Nazgul,802-782-8537,,1,0,
337,CElwing820,si$dekIck72,Christina,Elwing,314-306-9911,CElwing51@mail2u.us,1,1,
338,INori278,captaiN*04,Isabell,Nori,385-350-0833,INori40@gmail.biz,0,0,
339,SAlcarin7,Capt(ain40,Steven,Alcarin,907-320-7723,SAlcarin95@bizmail.us,1,1,
340,DGil-Galad67,Magnetic)96,Dana,Gil-Galad,314-159-5274,,0,1,
341,STreebeard37,Sho%uld52,Sean,Treebeard,803-856-6438,STreebeard87@mailbox.org,0,1,
342,JIlluvatar2,s(uspeNse01,Jessica,Illuvatar,218-898-1994,Jessica.Illuvatar40@gmail.biz,1,1,
343,TThe White1,resc^uE46,Theresa,The White,252-084-3458,TTheWhite14@somemail.biz,0,1,
344,ISmeagol38,eNd*ing97,Ivy,Smeagol,505-739-2676,ISmeagol70@mailbox.com,1,1,
345,IHamfast19,ban%giNg19,Isaiah,Hamfast,252-829-0449,IHamfast@mailbox.net,1,0,
346,JElros1,captAi^n97,Jasmine,Elros,479-011-4183,JElros64@hotmail.com,0,1,
347,ITurambar100,sHou!ld06,Isabell,Turambar,217-539-7569,Isabell.Turambar@somemail.com,1,1,
348,AGaladriel810,in#Terest99,Alexa,Galadriel,252-448-4232,,0,0,
349,GCurufin874,compUte*r01,Grace,Curufin,239-621-7172,Grace.Curufin12@yahoo.com,1,1,
350,LFili84,seCretly@12,Lilly,Fili,605-172-2643,,0,0,
351,EThranduil96,Capt^ain88,Eva,Thranduil,228-430-7427,EThranduil88@mail2u.co.uk,0,1,
352,PDamrod1,Thr#ough08,Paul,Damrod,228-638-3110,PDamrod40@yahoo.com,0,1,
353,PMandos6,s!uSpense21,Peter,Mandos,401-500-8562,PMandos51@bizmail.com,0,1,
354,JErkenbrand74,probab!lY60,Justice,Erkenbrand,205-982-6615,JErkenbrand45@yahoo.biz,0,1,
355,KTurambar410,l(ibrAry88,Kylie,Turambar,603-892-8259,KTurambar91@somemail.co.uk,1,1,
356,ZSauruman0,a%Ssert94,Zoey,Sauruman,,,1,1,
357,OBaggins18,wicK^et08,Ophelia,Baggins,228-868-4588,,1,1,
358,ATelchar6,visio*nS27,Abigail,Telchar,,ATelchar46@yahoo.org,0,0,
359,BKementari414,wiCket^38,Brian,Kementari,803-952-8149,BKementari47@somemail.co.uk,0,0,
360,MBofur647,pIqu)e97,Mitch,Bofur,217-148-1655,MBofur63@bizmail.co.uk,1,1,
361,JTreebeard068,b^anGing59,Jacqueline,Treebeard,,JTreebeard4@somemail.us,1,1,
362,MBrandybuck42,li*Brary04,Miranda,Brandybuck,319-816-0587,MBrandybuck80@everymail.com,0,1,
363,BIlluvatar88,ca(ptaiN95,Barbara,Illuvatar,210-206-4371,BIlluvatar51@gmail.org,0,1,
364,MMaggot451,tH@rough35,Marishka,Maggot,859-075-0826,MMaggot0@everymail.biz,0,1,
365,LAlatar140,monstE(r91,Larry,Alatar,702-427-5537,LAlatar24@gmail.us,0,1,
366,MPalantir669,secreTly!19,Michelle,Palantir,207-266-0901,MPalantir@yahoo.us,0,0,
367,BGloin30,v^isionS12,Barbara,Gloin,215-982-3952,,1,0,
368,BTurambar92,w^ickeT13,Benjamin,Turambar,,BTurambar@mailbox.co.uk,0,1,
369,KKing4,tHrough%61,Kayla,King,907-235-8497,KKing32@mail2u.biz,0,0,
370,OMaedhros58,rescU#e56,Ophelia,Maedhros,225-666-1703,Ophelia.Maedhros@everymail.net,1,0,
371,DBregolas72,v#isiOns17,Dorothy,Bregolas,303-481-5894,DBregolas92@gmail.org,1,1,
372,DMorgoth47,captA#in43,Delilah,Morgoth,,DMorgoth41@everymail.co.uk,0,1,
373,KBalin70,Mons$ter54,Kyle,Balin,225-565-2843,KBalin@yahoo.co.uk,1,1,
374,KRadagast53,cOmpu@ter93,Kelly,Radagast,319-953-0543,KRadagast52@somemail.org,0,0,
375,GThe Brown0,vi*sIons83,Gabriel,The Brown,302-164-7195,GTheBrown23@gmail.org,1,0,
376,DFeanor64,wicKe^t54,Daniel,Feanor,505-656-6689,DFeanor15@mail2u.biz,0,1,
377,GIlluvatar114,asse(Rt24,Gloria,Illuvatar,458-624-7160,GIlluvatar40@mailbox.co.uk,1,1,
378,CHuan24,c^omPuter40,Cassandra,Huan,210-533-7161,CHuan27@hotmail.biz,1,0,
379,LBrandybuck576,alW)ays71,Linda,Brandybuck,808-336-7621,LBrandybuck82@hotmail.co.uk,0,0,
380,RGrahame28,B^uild06,Randy,Grahame,210-871-2196,,1,1,
381,RMaedhros090,ca(ptAin56,Ralph,Maedhros,513-209-3841,RMaedhros@somemail.biz,0,0,
382,OThranduil030,moVed)33,Olivia,Thranduil,314-677-0398,OThranduil95@gmail.com,0,1,
383,DDori5,Light)20,Delilah,Dori,,DDori@yahoo.co.uk,1,0,
384,MDamrod451,othEr%s01,Melody,Damrod,,MDamrod80@bizmail.org,0,1,
385,MFingolfin224,alwa@Ys02,Michael,Fingolfin,339-146-2169,MFingolfin@gmail.co.uk,1,0,
386,JBeregond4,re@sCue62,Jasmine,Beregond,217-371-1406,,0,0,
387,AFili640,a*lwaYs56,Annabella,Fili,,AFili87@yahoo.co.uk,1,1,
388,MBolger25,vis(Ions44,Marilyn,Bolger,218-790-5882,MBolger51@everymail.biz,1,1,
389,JAragorn562,iNte)rest81,Jasmine,Aragorn,208-834-4774,,0,1,
390,LElrond35,i!slaNd39,Lilly,Elrond,307-044-7540,,1,0,
391,WKing2,secRetly*44,William,King,701-614-6932,WKing37@bizmail.co.uk,1,0,
392,WEarendil148,visIo*ns71,Wayne,Earendil,505-507-8297,,1,1,
393,JTelchar706,Wro(ng32,Jade,Telchar,,JTelchar71@everymail.org,1,0,
394,KStormcrow5,visiO(ns45,Karen,Stormcrow,319-272-1567,KStormcrow@bizmail.biz,0,0,
395,MImrahil68,Secret$ly93,Michaela,Imrahil,,MImrahil95@mail2u.net,0,1,
396,NAragorn6,secrEtly)63,Natalie,Aragorn,262-675-3231,NAragorn35@everymail.net,1,0,
397,JDeagol90,w!Ords19,Josie,Deagol,203-797-2413,JDeagol65@mailbox.net,1,1,
398,CEomer8,resCu!e78,Christian,Eomer,217-130-2167,CEomer@mailbox.us,1,1,
399,JIngwe449,as$sErt31,Jonathan,Ingwe,307-968-1559,Jonathan.Ingwe@yahoo.us,1,1,
400,BNienna35,badLy!76,Brandon,Nienna,207-123-2364,Brandon.Nienna60@mail2u.org,1,1,
401,TShelob8,e)nteR95,Timothy,Shelob,406-700-6819,TShelob46@hotmail.us,0,0,
402,STreebeard5,computEr)82,Sarah,Treebeard,,,0,1,
403,EBofur061,p#iquE57,Evie,Bofur,218-695-0795,EBofur@everymail.org,0,1,
404,HFerny6,d*emandEd57,Henry,Ferny,,Henry.Ferny86@mailbox.com,0,0,
405,KMaedhros509,li@braRy74,Kathryn,Maedhros,603-717-2665,Kathryn.Maedhros47@gmail.com,0,1,
406,ASauruman737,Secre!tly88,Angie,Sauruman,401-963-9807,ASauruman@somemail.net,0,1,
407,ABeregond595,w%orDs09,Amber,Beregond,,ABeregond8@bizmail.us,1,0,
408,TKhamul9,secrE(tly38,Timothy,Khamul,,TKhamul@yahoo.co.uk,0,1,
409,FMorgoth915,Thro^ugh16,Felicity,Morgoth,,FMorgoth86@hotmail.com,0,0,
410,WDurin08,pi(qUe97,Wayne,Durin,702-157-9265,WDurin5@bizmail.org,1,1,
411,MAlatar829,a@sserT42,Melissa,Alatar,,MAlatar21@mail2u.co.uk,0,1,
412,JShelob5,r$Abbit46,Justin,Shelob,405-154-5557,Justin.Shelob15@mailbox.co.uk,0,1,
413,BHurin382,shoU(ld12,Brianna,Hurin,,BHurin45@mail2u.co.uk,0,0,
414,JArwen05,l^iGht59,Jackson,Arwen,303-226-2298,JArwen23@mail2u.org,0,1,
415,GProudfoot636,try%Ing07,Gabriella,Proudfoot,307-900-5253,GProudfoot53@somemail.com,1,1,
416,WErkenbrand9,rEs%cue22,Willie,Erkenbrand,212-550-8861,WErkenbrand59@bizmail.co.uk,0,1,
417,AIsildur244,Ha*tch62,Andrew,Isildur,,AIsildur@somemail.com,0,1,
418,JTurambar550,caPtain#47,Jonathan,Turambar,228-348-3797,JTurambar@somemail.co.uk,0,0,
419,DNimrodel627,vIsions$36,Dana,Nimrodel,505-407-1495,DNimrodel0@yahoo.biz,1,0,
420,LSauruman4,cOm#puter93,Lydia,Sauruman,314-800-3273,LSauruman@mailbox.us,1,0,
421,JOlorin52,piquE(23,Jennifer,Olorin,308-736-6170,JOlorin3@mail2u.biz,0,0,
422,KBaggins353,Pi^que16,Kylie,Baggins,276-177-4514,KBaggins22@mail2u.org,1,1,
423,CFingolfin18,libR*ary20,Carla,Fingolfin,308-217-0257,,1,1,
424,BFinrod21,librAr!y36,Benjamin,Finrod,605-724-6472,BFinrod@somemail.org,0,0,
425,DAldarion7,s%ecretlY98,David,Aldarion,339-434-5723,David.Aldarion6@gmail.us,1,1,
426,WMithrandir2,or *maybE71,William,Mithrandir,406-824-6574,,1,1,
427,KThe Grey282,interesT)81,Kylie,The Grey,,,1,1,
428,LCotton403,l!ighT49,Lori,Cotton,201-162-7224,Lori.Cotton81@hotmail.org,0,0,
429,KMorgoth4,vi^sionS09,Katherine,Morgoth,240-529-6365,Katherine.Morgoth4@somemail.net,0,1,
430,OSandyman6,Badl*y79,Ophelia,Sandyman,,OSandyman@yahoo.co.uk,1,1,
431,JOrodreth209,caV*es52,Jack,Orodreth,207-551-9633,,0,0,
432,JSandyman4,visi^onS81,Jason,Sandyman,401-775-2131,Jason.Sandyman4@hotmail.co.uk,1,0,
433,ALurtz9,t^hrOugh19,Adam,Lurtz,304-263-6104,ALurtz@hotmail.biz,1,1,
434,RDenethor940,visIo$ns62,Russell,Denethor,201-685-7228,Russell.Denethor12@hotmail.us,0,1,
435,HPharazon98,li$brarY82,Hope,Pharazon,,HPharazon49@everymail.net,1,0,
436,LDeagol21,enTer!89,Louis,Deagol,217-745-6342,,0,0,
437,CSauron9,winDow*97,Claire,Sauron,210-967-7105,,0,1,
438,IWillow07,lIbr!ary29,Isabell,Willow,319-248-6690,,1,0,
439,KButterbur18,secretLy%88,Karen,Butterbur,808-768-7617,KButterbur29@gmail.net,1,0,
440,ANesa04,u#ntIl68,Amy,Nesa,,ANesa21@mailbox.net,0,1,
441,KGamgee648,Badly^46,Keith,Gamgee,603-932-9476,KGamgee@everymail.org,0,0,
442,PBeregond342,spE$ed98,Philip,Beregond,217-965-7167,PBeregond@gmail.com,0,0,
443,JMiriel915,lig$Ht01,Jason,Miriel,303-229-7001,,0,1,
444,REcthelion506,e!nDing91,Rachel,Ecthelion,603-703-0022,,0,0,
445,RImrahil957,lIgh^t55,Robert,Imrahil,,RImrahil51@somemail.org,1,0,
446,WShelob4,libr)Ary01,Wayne,Shelob,304-092-0289,WShelob67@yahoo.com,1,1,
447,MOrodreth0,maGnetic)57,Magdalena,Orodreth,,MOrodreth30@bizmail.net,1,1,
448,KCotton15,r^eScue48,Kevin,Cotton,218-579-6808,KCotton74@bizmail.org,0,0,
449,KErkenbrand77,hat@Ch13,Kelly,Erkenbrand,212-154-2728,KErkenbrand81@bizmail.biz,0,1,
450,BBifur4,thR$ough46,Billy,Bifur,308-728-2597,,0,1,
451,AElentari0,throUgh$24,Alicia,Elentari,,AElentari78@mail2u.org,0,1,
452,BNimrodel7,Numbers%47,Brian,Nimrodel,229-340-4779,,0,1,
453,AMorgoth012,throu@gH02,Abigail,Morgoth,605-637-1293,AMorgoth69@yahoo.co.uk,0,1,
454,SErestor90,Book$s95,Savannah,Erestor,210-049-5238,SErestor@somemail.us,1,1,
455,NKementari7,lib%Rary26,Noah,Kementari,203-554-8677,,1,0,
456,RBeregond3,li*braRy88,Richard,Beregond,314-883-0382,RBeregond21@somemail.net,0,0,
457,JThranduil75,Compute^r19,Jordan,Thranduil,,Jordan.Thranduil86@mailbox.co.uk,0,0,
458,LGoldberry604,baDly!73,Lilly,Goldberry,218-780-1175,,1,0,
459,ABolger96,ligHt%69,April,Bolger,,ABolger91@hotmail.us,0,0,
460,BGollum380,Librar%y74,Betty,Gollum,229-413-5519,BGollum77@gmail.co.uk,1,0,
461,DMandos9,co$mputEr82,Daniel,Mandos,513-684-3253,DMandos@hotmail.us,0,0,
462,FTelchar8,trYi%ng44,Frances,Telchar,203-414-5050,FTelchar21@mailbox.co.uk,1,0,
463,ESulimo99,wh$Ite40,Evelyn,Sulimo,303-443-6199,ESulimo41@bizmail.net,0,1,
464,HFili79,capta^In73,Henry,Fili,480-153-7873,Henry.Fili@mail2u.com,1,1,
465,JKili418,piqUe#23,Jessie,Kili,401-510-5712,Jessie.Kili@mailbox.com,1,1,
466,LDeagol03,dema*nDed95,Lilly,Deagol,215-646-0130,LDeagol58@mailbox.co.uk,0,0,
467,IManwe221,Libr$ary87,Isaiah,Manwe,219-566-0115,IManwe59@everymail.us,1,1,
468,HShadowfax752,l^Ight00,Heidi,Shadowfax,405-949-8645,HShadowfax32@mailbox.co.uk,0,1,
469,SGaladriel2,bangin!G95,Sierra,Galadriel,385-591-7861,,0,0,
470,JDwalin521,wiCke@t75,Jenny,Dwalin,207-190-3111,,1,1,
471,LVarda591,asse#rT34,Liam,Varda,231-649-8071,LVarda39@hotmail.com,0,0,
472,BMithrandir388,en)dIng00,Betty,Mithrandir,231-261-2566,BMithrandir52@everymail.org,0,0,
473,RElros6,badLy$32,Randy,Elros,207-928-1243,RElros71@yahoo.biz,0,0,
474,SThorondor306,comp%Uter14,Stephanie,Thorondor,,,0,1,
475,JMelkor6,se@creTly96,Jasmine,Melkor,208-986-5974,Jasmine.Melkor72@yahoo.org,0,1,
476,VDwalin80,libraR!y84,Valerie,Dwalin,385-951-9467,,1,0,
477,SGandalf1,p!Ique84,Shelby,Gandalf,229-742-8262,Shelby.Gandalf@yahoo.co.uk,1,1,
478,JVarda2,sEcretly%10,Janet,Varda,505-085-5662,JVarda10@bizmail.biz,1,1,
479,MBombur10,d^reAms81,Melinda,Bombur,,Melinda.Bombur@hotmail.co.uk,1,1,
480,VHalbarad27,mOnst%er87,Veronica,Halbarad,239-261-3999,VHalbarad29@mailbox.com,1,1,
481,AProudfoot340,com^pUter11,Adrianna,Proudfoot,479-182-3627,Adrianna.Proudfoot8@mail2u.us,0,1,
482,EGil-Galad3,mon%sTer89,Eve,Gil-Galad,319-270-3356,Eve.Gil-Galad68@gmail.biz,0,1,
483,TMaeglin918,wicKe@t13,Thomas,Maeglin,401-273-7589,Thomas.Maeglin@mail2u.org,0,1,
484,DElendil68,cap*taiN30,Dorothy,Elendil,303-689-2753,,1,1,
485,JMorgoth43,l$iGht56,Juliet,Morgoth,308-341-6830,JMorgoth85@somemail.org,1,0,
486,MSharku02,visI^ons85,Michael,Sharku,603-432-3353,MSharku27@everymail.com,0,1,
487,DStormcrow528,th)Row52,Dana,Stormcrow,228-146-1509,DStormcrow18@yahoo.us,1,0,
488,TNimloth85,secrE%tly28,Teresa,Nimloth,208-216-9367,TNimloth37@gmail.biz,0,1,
489,HMelian008,visiO^ns98,Heidi,Melian,,HMelian43@bizmail.co.uk,1,0,
490,ALegolas74,o^therS78,Amber,Legolas,,ALegolas92@mailbox.org,1,1,
491,NMaeglin2,l)ibrAry61,Nicole,Maeglin,,NMaeglin78@somemail.biz,0,0,
492,EElrohir89,com^puTer76,Eleanor,Elrohir,,EElrohir@everymail.co.uk,0,0,
493,ATurambar927,sec$Retly89,Alisa,Turambar,231-067-2642,Alisa.Turambar71@everymail.biz,0,1,
494,JTurambar2,libr^aRy92,Judy,Turambar,218-529-9571,Judy.Turambar52@somemail.us,1,0,
495,ESauruman2,wIck)et10,Ellie,Sauruman,458-205-6576,ESauruman@hotmail.biz,0,0,
496,KNimrodel9,h%atcH32,Kenneth,Nimrodel,385-286-9094,KNimrodel@hotmail.com,1,1,
497,KGrahame0,dEma*nded26,Kevin,Grahame,401-989-8774,KGrahame@bizmail.biz,1,0,
498,RElwing9,compuTer%60,Ronald,Elwing,808-908-2723,Ronald.Elwing36@everymail.biz,1,0,
499,JCurufin511,s@mOke73,John,Curufin,203-540-6238,JCurufin77@gmail.co.uk,0,0,
500,AGloin3,libra!rY23,Anna,Gloin,803-970-4863,AGloin86@hotmail.com,1,0,
501,MGaladriel745,seC$retly56,Matthew,Galadriel,,Matthew.Galadriel64@bizmail.us,1,1,
502,RIngwe3,dRea(ms14,Rose,Ingwe,219-552-9994,RIngwe51@gmail.co.uk,0,0,
503,LFingolfin28,A%ssert32,Logan,Fingolfin,405-438-8078,Logan.Fingolfin81@yahoo.us,0,0,
504,SManwe989,trY^ing49,Sydney,Manwe,276-882-3181,SManwe@gmail.net,0,0,
505,ALuthien408,shou^lD98,Alisa,Luthien,,ALuthien@bizmail.net,0,0,
506,AThe White429,asseRt%25,Aileen,The White,,ATheWhite8@everymail.co.uk,1,0,
507,OMelkor14,a#ssErt74,Oliver,Melkor,702-031-4212,OMelkor96@mail2u.net,1,0,
508,APalantir773,visi*onS47,Allison,Palantir,701-901-2688,APalantir97@yahoo.us,0,0,
509,RGandalf381,interes$T95,Raymond,Gandalf,210-206-9919,,1,1,
510,MCeleborn5,s)ecrEtly14,Mary,Celeborn,603-669-6867,,1,1,
511,EMorgoth2,otH*ers92,Edward,Morgoth,210-146-2535,Edward.Morgoth89@somemail.org,0,0,
512,BThe Grey098,intEres(t05,Bryant,The Grey,252-957-7395,BTheGrey@everymail.org,1,1,
513,ZFinarfin2,i!nterEst04,Zachary,Finarfin,207-536-4633,ZFinarfin84@mailbox.com,1,1,
514,ETurambar640,sEcret$ly79,Eva,Turambar,859-308-8555,ETurambar@hotmail.com,1,1,
515,WThorondor570,un@tiL93,William,Thorondor,225-927-3063,WThorondor5@hotmail.biz,1,1,
516,SCurufin07,enT$er59,Steven,Curufin,,,1,0,
517,KNesa00,inTeres!t57,Kylie,Nesa,423-555-1527,KNesa75@mailbox.org,1,1,
518,JKhamul76,aSse!rt03,Jennifer,Khamul,401-242-7377,,1,0,
519,ABalin0,comPut%er00,Ashley,Balin,303-231-5620,,0,0,
520,MTulkas08,capta@iN52,Makenzie,Tulkas,,MTulkas64@bizmail.com,1,0,
521,JMaeglin39,l^Ight62,Jane,Maeglin,,JMaeglin79@bizmail.com,0,0,
522,MEru57,inte!reSt66,Mina,Eru,,MEru91@hotmail.biz,0,1,
523,IThe Brown326,compuTer$18,Iris,The Brown,308-869-0404,ITheBrown32@everymail.net,0,0,
524,OAngrod95,s!ecrEtly63,Ophelia,Angrod,239-250-0592,OAngrod70@bizmail.com,0,0,
525,MEarendil2,li*brarY65,Marie,Earendil,208-601-5612,MEarendil@everymail.biz,0,1,
526,KAldarion6,capta@In23,Katie,Aldarion,231-940-1998,KAldarion63@gmail.co.uk,1,1,
527,ACotton841,comput$eR21,Ariel,Cotton,802-334-5456,ACotton@bizmail.co.uk,0,0,
528,AWormtongue5,l)Ight35,Anabelle,Wormtongue,231-879-3093,AWormtongue47@bizmail.co.uk,1,0,
529,HDwalin94,b!aDly62,Helena,Dwalin,209-449-2712,HDwalin78@somemail.net,0,0,
530,AShelob52,bOok%s15,April,Shelob,303-554-9109,AShelob98@gmail.com,0,0,
531,CLuthien6,captai(N50,Claire,Luthien,201-561-0908,CLuthien63@mailbox.net,1,0,
532,EBregolas6,thro%ugH61,Erik,Bregolas,205-723-2163,EBregolas28@mailbox.biz,0,1,
533,AEarendil778,cap#taiN82,Alice,Earendil,314-356-9007,Alice.Earendil53@bizmail.biz,1,0,
534,EOri5,Mo)nster19,Ellie,Ori,423-861-9600,,0,0,
535,DBalin137,t!hRow11,Daniella,Balin,,DBalin12@yahoo.biz,1,0,
536,DEarendil0,ghosT^81,Debra,Earendil,319-897-4636,DEarendil@everymail.biz,0,0,
537,APharazon3,secrEt*ly51,Alicia,Pharazon,203-854-3280,,1,0,
538,EMiriel27,co#mputEr86,Eugene,Miriel,405-296-9740,EMiriel91@somemail.com,0,1,
539,LPollando91,ba$dlY74,Larry,Pollando,,Larry.Pollando@gmail.us,1,0,
540,HNimrodel077,co#Mputer35,Haley,Nimrodel,,Haley.Nimrodel17@bizmail.biz,1,0,
541,MStormcrow754,asser^T32,Michelle,Stormcrow,,MStormcrow@somemail.net,0,0,
542,ASharku6,secrEt$ly89,Anabelle,Sharku,209-361-1937,ASharku46@mail2u.biz,0,1,
543,MEru27,l(ibrarY64,Maria,Eru,808-989-1042,MEru63@everymail.us,0,0,
544,VHurin684,tryin%G96,Victoria,Hurin,,,0,0,
545,SMorgoth97,ca)pTain91,Sharon,Morgoth,201-693-5914,Sharon.Morgoth@mailbox.com,0,1,
546,TImrahil58,Compute(r81,Tina,Imrahil,212-817-2402,TImrahil90@bizmail.us,0,0,
547,RThorondor536,Sp*eed66,Rachel,Thorondor,219-923-5323,,0,0,
548,MElladan5,siD*ekick16,Matthew,Elladan,505-739-8904,MElladan39@bizmail.org,1,0,
549,LFelagund915,baD^ly47,Liv,Felagund,308-088-1259,LFelagund13@gmail.us,1,0,
550,OFili7,i^ntereSt11,Olivia,Fili,,OFili72@everymail.biz,1,1,
551,GSulimo882,as)seRt47,Grace,Sulimo,401-389-5760,,1,0,
552,KGil-Galad757,ca(ptaiN02,Kimberly,Gil-Galad,212-278-4552,Kimberly.Gil-Galad47@hotmail.us,0,0,
553,LGandalf9,l$igHt08,Lilly,Gandalf,203-313-5819,LGandalf42@bizmail.com,0,1,
554,VNimloth0,libraRy!85,Valerie,Nimloth,907-808-6302,,1,0,
555,DFaramir317,Numbers#64,David,Faramir,203-541-4248,DFaramir17@mailbox.co.uk,1,1,
556,BUngoliant83,tRees^33,Bobby,Ungoliant,385-201-5877,BUngoliant@mailbox.us,1,0,
557,TMiriel080,s(eCretly58,Theresa,Miriel,212-742-7668,TMiriel@hotmail.net,0,1,
558,LWillow4,moNster(20,Louis,Willow,276-103-6615,Louis.Willow24@bizmail.biz,0,1,
559,EIlluvatar1,tryiNg*34,Erika,Illuvatar,808-967-9539,EIlluvatar20@bizmail.org,0,1,
560,MAragorn8,se*crEtly59,Marilyn,Aragorn,803-128-0709,,1,1,
561,LEomer2,wor@lD72,Liam,Eomer,262-833-0478,LEomer60@yahoo.us,0,1,
562,SElrond94,visioNs!26,Sandra,Elrond,859-103-8508,SElrond51@gmail.org,1,1,
563,CPharazon015,iNtere^st09,Claire,Pharazon,210-218-5099,,1,1,
564,TCurufin9,tryIng!98,Tara,Curufin,479-554-4462,TCurufin@gmail.co.uk,0,0,
565,EBombur443,sEcret)ly30,Ellen,Bombur,302-752-6980,,1,1,
